month,price,inflation_mom_pct
1988-02-01,16.475632301481465,
1988-03-01,15.412843186790926,-6.450672697975746
1988-04-01,15.9400470588858,3.4205491206625416
1988-05-01,16.06912496864432,0.8097711962937293
1988-06-01,15.969753946091558,-0.6183972229145351
1988-07-01,15.80868184827323,-1.0086072607133012
1988-09-01,15.641015957587296,-1.0605937439638446
1988-10-01,15.894120017368223,1.6182072856856244
1988-11-01,15.538521561732555,-2.237295649253246
1988-12-01,15.78136253912433,1.5628319362752663
1989-01-01,15.793570403798583,0.07735621461066877
1989-03-01,15.76843610448414,-0.15914260469183095
1989-04-01,1.0169619097948668,-93.55064825036347
1989-05-01,15.589286176152275,1432.9272439807326
1989-06-01,15.671237565904683,0.5256904570638543
1989-07-01,15.680600459899352,0.059745721774007166
1989-08-01,15.364326741258576,-2.0169745377391357
1989-09-01,15.680460444951356,2.0575825352883825
1989-10-01,15.866915349524986,1.1890907491409974
1989-11-01,16.101908064192685,1.4810233085080116
1989-12-01,16.034610092833972,-0.4179502894341436
1990-01-01,15.389088256723452,-4.02580313692199
1990-02-01,15.494993854466815,0.6881863043256775
1990-03-01,15.57845846321266,0.5386553200973587
1990-04-01,15.791144313104557,1.365256070709031
1990-05-01,15.83727947708118,0.292158459588876
1990-06-01,15.931588396106072,0.5954868647823686
1990-07-01,15.925795072355452,-0.036363754865997855
1990-08-01,15.699253777928547,-1.4224802805615888
1990-09-01,15.520409744252003,-1.1391881181510688
1990-10-01,15.731294159739539,1.3587554643371247
1990-11-01,16.135454811542488,2.5691506858812607
1990-12-01,16.18346001317637,0.29751378064373224
1991-01-01,15.764376758113615,-2.589577597877968
1991-02-01,18.753075145444726,18.958557215355086
1991-03-01,18.81438952978544,0.3269564264269942
1991-04-01,19.25021676884356,2.3164569776136235
1991-05-01,20.266075936528626,5.277131057190121
1991-06-01,20.139911178472797,-0.6225416230106195
1991-07-01,19.676328755064652,-2.3018096718502856
1991-08-01,19.946290520580646,1.3720128834831868
1991-09-01,20.281458333599158,1.680351605591457
1991-10-01,19.76135870695812,-2.5644094131999307
1991-11-01,20.521821723460825,3.8482324407933532
1991-12-01,20.94277104917454,2.0512278655675065
1992-01-01,19.628204812631182,-6.276945077882468
1992-02-01,22.4814200057898,14.536302328180884
1992-03-01,22.690470683287607,0.9298819978629913
1992-04-01,22.890765865494828,0.8827281945929188
1992-05-01,22.502422663211643,-1.6965059385302905
1992-06-01,22.079602244313865,-1.8789995425205097
1992-07-01,21.56867997081591,-2.314001257108389
1992-08-01,21.728574132523644,0.7413256718727501
1992-09-01,22.10399529097165,1.7277763195978402
1992-10-01,22.804719455123177,3.170124472645619
1992-11-01,23.04215239853411,1.0411570459271546
1992-12-01,23.209949032858518,0.7282159731531124
1993-01-01,21.890952418532674,-5.682893195752081
1993-02-01,22.114526106599268,1.0213063542969358
1993-03-01,23.317117618581694,5.438016198880047
1993-04-01,23.712459754184675,1.6955017428394559
1993-05-01,23.38420062813176,-1.3843318215647549
1993-06-01,23.264379765413416,-0.5124009352459935
1993-07-01,22.4804541311274,-3.369639088558296
1993-08-01,22.520808487276803,0.17950863409617046
1993-09-01,23.104357910168844,2.5911566328612023
1993-10-01,23.10465576125797,0.001289155449746282
1993-11-01,23.380184551116184,1.1925249729114018
1993-12-01,23.68224437855806,1.291948003154042
1994-01-01,22.23181050849766,-6.124562549374025
1994-02-01,20.747174808197766,-6.677979284379121
1994-03-01,20.496743174694405,-1.2070637849178834
1994-04-01,21.10218753829557,2.953856417290024
1994-05-01,21.23082239859438,0.6095806895155764
1994-06-01,21.15767985071705,-0.34451113811857503
1994-07-01,20.654516382869247,-2.3781599466387138
1994-08-01,20.55077020614483,-0.5022929358465378
1994-09-01,21.297988106144075,3.635960562567253
1994-10-01,21.37714874995127,0.3716813222576665
1994-11-01,21.540850926451846,0.7657811545187743
1994-12-01,21.72115104774741,0.8370148510435937
1995-01-01,20.63843066698173,-4.984636303967704
1995-02-01,23.045327490111752,11.662208536914974
1995-03-01,23.526556891322883,2.0881864291909746
1995-04-01,23.748869507324482,0.9449432699758731
1995-05-01,23.861978016348267,0.47626902404303006
1995-06-01,23.705638271856092,-0.6551835073566159
1995-07-01,23.138934944713117,-2.3905845547967264
1995-08-01,23.907163069462904,3.3200669200434074
1995-09-01,24.36855167561614,1.929917844340867
1995-10-01,24.657882528343475,1.187312469689572
1995-11-01,24.968038520952174,1.257837092265257
1995-12-01,25.341993090227408,1.497733067663387
1996-01-01,23.073666382465326,-8.950861519399645
1996-02-01,30.18222829476609,30.80811603353539
1996-03-01,30.581325131365784,1.3222908285698054
1996-04-01,31.356938276647504,2.536231317478821
1996-05-01,31.456042760993185,0.3160528093378412
1996-06-01,31.968365465143403,1.6286940733229116
1996-07-01,30.961400195500886,-3.1498803738979397
1996-08-01,32.46350210249303,4.851530930472658
1996-09-01,33.62442289075595,3.576079945403565
1996-10-01,33.56016114787061,-0.1911162701412783
1996-11-01,34.373028362438326,2.4221195213756985
1996-12-01,34.409136799134046,0.10504875018571003
1997-01-01,32.895752847258066,-4.398203769860531
1997-02-01,36.50468338068426,10.970809971072025
1997-03-01,36.87689935925374,1.0196389725884547
1997-04-01,36.62036898740083,-0.6956397536403425
1997-05-01,36.90635996681189,0.7809614903373951
1997-06-01,36.92555056232225,0.051998071680925406
1997-07-01,35.83318691102553,-2.9582867002972635
1997-08-01,36.565388765610656,2.0433623623910435
1997-09-01,37.43276196666591,2.3721153537167083
1997-10-01,37.499040831627056,0.17706111299018445
1997-11-01,38.08792472178363,1.5703972077597772
1997-12-01,38.92742655375288,2.204115446303412
1998-01-01,36.558104941612356,-6.0865097487727615
1998-02-01,40.630748780343104,11.140194069783549
1998-03-01,42.06180845811833,3.522110029307557
1998-04-01,41.7977557803947,-0.627773002167864
1998-05-01,42.10696268358108,0.7397691512696314
1998-06-01,41.75611279517826,-0.8332348524858757
1998-07-01,41.143049739786505,-1.4681995385895874
1998-08-01,41.93326743343831,1.920659014462034
1998-09-01,42.719404045479116,1.8747325456778707
1998-10-01,42.07691931693909,-1.503964633626531
1998-11-01,43.31692086420364,2.9469874871883794
1998-12-01,43.98001312995045,1.530792707601658
1999-01-01,41.63857957827182,-5.323858237059298
1999-02-01,44.49782141168165,6.866809248464034
1999-03-01,45.38331976038859,1.9899813532769484
1999-04-01,44.55053348950036,-1.8350051853524785
1999-05-01,44.15747496039951,-0.8822756952921451
1999-06-01,44.0891172190979,-0.15480446144828797
1999-07-01,42.80230071947037,-2.9186715017059384
1999-08-01,43.295549431670004,1.152388315367503
1999-09-01,44.43374281229529,2.628892335508093
1999-10-01,44.90932690383793,1.0703219252802487
1999-11-01,46.50045818567521,3.5429862603914897
1999-12-01,47.87953903368519,2.965736041789846
2000-01-01,44.24526352075984,-7.59045635416099
2000-02-01,46.829990299183024,5.841815762291547
2000-03-01,47.66457187348243,1.7821519265058816
2000-04-01,47.522618796453855,-0.2978167461681336
2000-05-01,47.28764513808636,-0.4944459382045463
2000-06-01,46.90631398347458,-0.8064075796082482
2000-07-01,46.02366913860014,-1.881718621474715
2000-08-01,46.65412237846801,1.3698456721676466
2000-09-01,48.227971547760674,3.3734407359016894
2000-10-01,47.57477129558915,-1.3544012555548823
2000-11-01,48.226820732094374,1.370578184084037
2000-12-01,48.927377791660234,1.4526295719502924
2001-01-01,45.77641442377457,-6.440082240464462
2001-02-01,48.05867244751307,4.985663583457023
2001-03-01,48.394057112742516,0.6978650223760097
2001-04-01,47.93198678093582,-0.9548080061364095
2001-05-01,48.15122839243481,0.45740146867057074
2001-06-01,48.073076790143254,-0.16230448298144573
2001-07-01,46.156698660472536,-3.9863854315720593
2001-08-01,46.778917112828005,1.3480566643912173
2001-09-01,48.65684989844496,4.014485374014742
2001-10-01,48.75440500087114,0.20049613287707047
2001-11-01,49.124512355229776,0.7591259791849048
2001-12-01,49.44925774696909,0.6610658837506778
2002-01-01,46.526538363311865,-5.910542476921943
2002-02-01,52.388861949303646,12.599956481212171
2002-03-01,52.089956944482935,-0.5705506737480937
2002-04-01,50.79026064138771,-2.4950995918089025
2002-05-01,51.34889653537503,1.0998878267856504
2002-06-01,50.76371992605194,-1.1396089279541832
2002-07-01,49.94015931982056,-1.6223409305525127
2002-08-01,49.86964897397549,-0.14118966940718236
2002-09-01,50.90345355933902,2.0730135596162436
2002-10-01,51.319375063194386,0.8170791464483296
2002-11-01,51.81874092812994,0.9730552336630005
2002-12-01,51.869417854628075,0.09779652224359836
2003-01-01,49.40128829110861,-4.758352157405687
2003-02-01,52.56181950799508,6.397669628092095
2003-03-01,52.81381826458923,0.47943309221976094
2003-04-01,50.839998890761386,-3.737316177253669
2003-05-01,51.11460576838006,0.5401394248822022
2003-06-01,51.184241482345314,0.13623447333390715
2003-07-01,50.80096440154783,-0.7488185224541977
2003-08-01,51.65284216008733,1.6768928869262734
2003-09-01,53.2793465029413,3.14891548041627
2003-10-01,53.30789933373562,0.05359080519642401
2003-11-01,52.77185574727344,-1.0055612642063783
2003-12-01,52.39042778245169,-0.7227867192096227
2004-01-01,50.86024151090855,-2.9207363564526467
2004-02-01,52.270587899527015,2.772984057332817
2004-03-01,52.39376809234362,0.23565870935560174
2004-04-01,52.31643670641318,-0.1475965343705532
2004-05-01,52.492577655260654,0.33668376505826547
2004-06-01,52.833919792834074,0.6502674336458458
2004-07-01,51.61535497017117,-2.3064062394783424
2004-08-01,52.18137457882781,1.0966108999613589
2004-09-01,53.00601209150643,1.5803292253884216
2004-10-01,53.03983360318174,0.06380693498866385
2004-11-01,53.27732908869608,0.4477681572139902
2004-12-01,54.1546113754937,1.6466333838491165
2005-01-01,50.77123877128181,-6.24761681097199
2005-02-01,52.27429818608383,2.9604544840300617
2005-03-01,53.30717866164754,1.975885877772865
2005-04-01,51.94547808124536,-2.5544412865013855
2005-05-01,43.944852747744434,-15.401966887257334
2005-06-01,53.47341482511629,21.682999217379173
2005-07-01,52.4981243710038,-1.8238791319053815
2005-08-01,51.72823481655985,-1.4665086870592647
2005-09-01,52.87987017607267,2.2263186895837173
2005-10-01,54.10869497555407,2.3238044938268976
2005-11-01,56.33493796331836,4.114390466763407
2005-12-01,55.892676684043664,-0.7850568319834994
2006-01-01,51.19416207139494,-8.40631526596768
2006-02-01,57.75315988836049,12.812003462071386
2006-03-01,60.45724710625911,4.682145917428149
2006-04-01,60.25923931375927,-0.3275170504403291
2006-05-01,61.718725833057974,2.4220128496800664
2006-06-01,62.46981578381947,1.2169563461065458
2006-07-01,60.504191767459226,-3.1465180290628725
2006-08-01,59.04331127743744,-2.414511205498804
2006-09-01,60.28968362961122,2.1109458890562927
2006-10-01,60.05842909652448,-0.3835723114877343
2006-11-01,60.82485184880262,1.2761285365062935
2006-12-01,61.75495064983279,1.5291427315633932
